_uf;_label;_level;estab_total;area_ha_total;estab_menos_1ha;area_ha_menos_1ha;estab_1_a_2ha;area_ha_1_a_2ha;confianca
PR;TOMAZINA;municipio;;;46.0;11688.0;;5886.0;media
PR;VENCESLAU BRAZ;municipio;;;29.0;4359.0;;711.0;media
PR;MEDI O IGUAÇU;microrregiao;;;553.0;118076.0;165.0;116237.0;media
PR;BITURUNA;municipio;;;77.0;7649.0;;6524.0;media
PR;CLEVELANDIA;municipio;;;52.0;14934.0;16.0;11718.0;media
PR;CRUZ MACHADO;municipio;;;84.0;5415.0;;3520.0;media
PR;GENERAL CARNEIRO;municipio;;;42.0;12631.0;15.0;9993.0;media
PR;MANGUEIRINHA;municipio;60.0;8284.0;62.0;28.0;19766.0;18795.0;media
PR;PALMAS;municipio;;;145.0;43610.0;72.0;49884.0;media
PR;PAULA FREITAS;municipio;;;30.0;2502.0;;6567.0;media
PR;PAULO FRONTIN;municipio;;;;2100.0;;;media
PR;PORTO VITORIA;municipio;;;23.0;2403.0;;;media
PR;UNIÃO DA VITORIA;municipio;;;32.0;5922.0;11.0;8262.0;media
PR;OESTE PARANAENSE;mesorregiao;;;221328.0;6656.0;;2627.0;media
PR;ALTO IVAI;microrregiao;;;16537.0;553.0;;294.0;media
PR;CANDIDO OE ABREU;municipio;94.0;3741.0;111304.0;72.0;33.0;164.0;media
PR;IPIRANGA;municipio;;;1506.0;89.0;;53.0;media
PR;IVAI;municipio;;;1537.0;67.0;;33.0;media
PR;ORTIGUEIRA;municipio;;;5301.0;215.0;;113.0;media
PR;RESERVA;municipio;;;4452.0;110.0;;60.0;media
PR;CAMPO MOURÃO;microrregiao;;;32458.0;152.0;;384.0;media
PR;ARARUNA;municipio;;;1366.0;20.0;;;media
PR;BARBOSA FERRAZ;municipio;101.0;3220.0;72795.0;141.0;48.0;156.0;media
PR;BOA ESPERANÇA;municipio;102.0;890.0;30759.0;14.0;37.0;56.0;media
PR;CAMPINA DA LAGOA;municipio;103.0;2264.0;79017.0;67.0;28.0;115.0;media
PR;CAMPO MOURÃO;municipio;;;2556.0;41.0;;17.0;media
PR;ENGENHEIRO BELTRÃO;municipio;105.0;1252.0;42048.0;34.0;50.0;;media
PR;FENIX;municipio;;;668.0;52.0;;13.0;media
PR;GOIO-ERE;municipio;;;2711.0;196.0;;43.0;media
PR;IRETAMA;municipio;;;2902.0;91.0;;51.0;media
PR;JANIOPOLIS;municipio;;;1350.0;49.0;;17.0;media
PR;JURANDA;municipio;;;803.0;;;;media
PR;MAMBORE;municipio;;;1342.0;58.0;;14.0;media
PR;MARILUZ;municipio;;;560.0;41.0;;14.0;media
PR;MOREIRA SALES;municipio;113.0;1738.0;26934.0;123.0;24.0;67.0;media
PR;NOVA CANTU;municipio;;;1777.0;;;;media
PR;PEABIRU;municipio;;;1010.0;61.0;;12.0;media
PR;QUINTA;municipio;116.0;377.0;33247.0;;;;media
PR;RONCADOR;municipio;;;2967.0;115.0;;40.0;media
PR;UBIRATÂ;municipio;;;2705.0;62.0;;28.0;media
PR;PITANGA;microrregiao;;;20027.0;498.0;;218.0;media
PR;ALTAMIRA DO PARANA;municipio;120.0;1296.0;37906.0;54.0;76.0;;media
PR;MANOEL RIBAS;municipio;121.0;1581.0;56957.0;21.0;11.0;43.0;media
PR;PALMITAL;municipio;;;3678.0;43.0;;28.0;media
PR;PITANGA;municipio;;;13472.0;432.0;;177.0;media
PR;EXTREMO OESTE PARANAENSE;microrregiao;124.0;70075.0;1819601.0;2866.0;987.0;2197.0;media
PR;ASSIS CHATEAUBR I ANO;municipio;125.0;4081.0;89482.0;56.0;23.0;67.0;media
PR;BOA VISTA DA APARECIDA;municipio;126.0;1828.0;24066.0;28.0;16.0;71.0;media
PR;BRAGANEV;municipio;;;1286.0;47.0;;;media
PR;CAFELANDIA;municipio;;;759.0;33.0;;13.0;media
PR;CAPITÃO LEONIOAS MARQUES;municipio;129.0;2779.0;38010.0;130.0;35.0;115.0;media
PR;CASCAVEL;municipio;;;4602.0;194.0;;88.0;media
PR;CATANDUVAS;municipio;;;1477.0;31.0;;16.0;media
PR;CEU AZUL;municipio;132.0;1045.0;30751.0;29.0;11.0;29.0;media
PR;CORBELIA;municipio;;;2168.0;65.0;;27.0;media
PR;FORMOSA DO OESTE;municipio;134.0;2477.0;34114.0;16.0;10.0;93.0;media
PR;GUAIRA;municipio;;;1418.0;82.0;;32.0;media
PR;GUARANIAÇU;municipio;;;4547.0;57.0;;33.0;media
PR;JESUITAS;municipio;;;1867.0;;;;media
PR;MARECHAL CANO IDO RONDON;municipio;139.0;5457.0;105472.0;279.0;54.0;75.0;media
PR;MATELANDIA;municipio;;;2777.0;81.0;;37.0;media
PR;MEDIANEIRA;municipio;;;2398.0;153.0;;53.0;media
PR;MISSAL;municipio;;;1560.0;130.0;;41.0;media
PR;NOVA AURORA;municipio;;;1788.0;16.0;;;media
PR;OESTE PARANAENSE;mesorregiao;5071.0;706865.0;3002.0;563141.0;291.0;395083.0;media
PR;ALTO (VAI;microrregiao;466.0;65817.0;319.0;68876.0;25.0;35965.0;media
PR;CANDIOO OE ABREU;municipio;112.0;16118.0;61.0;6641.0;;4638.0;media
PR;IPIRANGA;municipio;58.0;8264.0;42.0;9456.0;;9868.0;media
PR;I VAI;municipio;49.0;6466.0;12.0;726.0;;;media
PR;ORTIGUEIRA;municipio;136.0;19457.0;130.0;30623.0;;8871.0;media
PR;RESERVA;municipio;111.0;15509.0;74.0;21428.0;;12586.0;media
PR;CAMPO MOURÃO;microrregiao;971.0;137674.0;696.0;114097.0;59.0;78463.0;media
PR;ARARUNA;municipio;50.0;7117.0;28.0;2848.0;;3097.0;media
PR;BARBOSA FERRAZ;municipio;53.0;7481.0;42.0;9426.0;;2207.0;media
PR;BOA ESPERANÇA;municipio;41.0;5572.0;26.0;701.0;;1103.0;media
PR;CAMP l NA DA LAGOA;municipio;72.0;9893.0;60.0;4347.0;;7088.0;media
PR;CAMPO MOURÃO;municipio;176.0;25712.0;134.0;23831.0;;12393.0;media
PR;ENGENHEIRO BELTRÃO;municipio;38.0;5390.0;27.0;2836.0;;2510.0;media
PR;FENIX;municipio;27.0;3588.0;15.0;3279.0;;;media
PR;GOIO-ERE;municipio;79.0;11151.0;73.0;13514.0;10.0;13569.0;media
PR;IRETAMA;municipio;29.0;4095.0;28.0;5853.0;;4307.0;media
PR;JANIOPOLIS;municipio;36.0;5345.0;21.0;2021.0;;;media
PR;JURANDA;municipio;32.0;4521.0;20.0;604.0;;1694.0;media
PR;MAMBORE;municipio;103.0;14750.0;64.0;7528.0;;3692.0;media
PR;MARILUZ;municipio;19.0;2649.0;19.0;6697.0;;5075.0;media
PR;MOREIRA SALES;municipio;16.0;2702.0;11.0;3171.0;;1258.0;media
PR;NOVA CANTU;municipio;43.0;6083.0;23.0;4910.0;;2456.0;media
PR;PEABIRU;municipio;31.0;4245.0;35.0;4583.0;;6475.0;media
PR;QUINTA;municipio;19.0;2573.0;22.0;9163.0;;5500.0;media
PR;RONCADOR;municipio;46.0;6615.0;20.0;2879.0;;4602.0;media
PR;UBIRATÁ;municipio;59.0;8183.0;26.0;4898.0;;1429.0;media
PR;PITANGA;microrregiao;493.0;67941.0;304.0;64086.0;36.0;49735.0;media
PR;AL TAMIRA PARANA;municipio;19.0;62.0;;;;;media
PR;MANOEL RIBAS;municipio;34.0;4802.0;12.0;6204.0;;5619.0;media
PR;PALMITAL;municipio;104.0;14856.0;91.0;17339.0;10.0;14016.0;media
PR;PITANGA;municipio;336.0;45661.0;182.0;34151.0;21.0;28986.0;media
PR;EXTREMO OESTE PARANAENSE;microrregiao;469.0;205171.0;754.0;126682.0;64.0;86631.0;media
PR;ASSIS CHATEAUBRIAND;municipio;81.0;11250.0;31.0;2577.0;;1311.0;media
PR;BOA VISTA DA APARECIDA;municipio;18.0;2658.0;;;;;media
PR;BRAGANEY;municipio;37.0;5290.0;18.0;2937.0;;1217.0;media
PR;CAFELANDIA;municipio;26.0;3972.0;17.0;2159.0;;;media
PR;CAPITÃO LEONIOAS MARQUES;municipio;23.0;3155.0;;1620.0;;;media
PR;CASCAVEL;municipio;183.0;25845.0;137.0;26962.0;13.0;17592.0;media
PR;CATANDUVAS;municipio;51.0;7244.0;40.0;8267.0;12.0;16200.0;media
PR;CEU AZUL;municipio;27.0;3675.0;17.0;4742.0;;;media
PR;CORBELIA;municipio;120.0;17301.0;43.0;1222.0;;1667.0;media
PR;FORMOSA DO OESTE;municipio;18.0;2256.0;;1306.0;;;media
PR;FOZ DO I GUACU;municipio;16.0;2136.0;12.0;968.0;;1887.0;media
PR;GUAIRA;municipio;45.0;6382.0;24.0;525.0;;1122.0;media
PR;GUARANI AÇU;municipio;107.0;14676.0;95.0;17331.0;10.0;14188.0;media
PR;JESUITAS;municipio;13.0;1729.0;;957.0;;;media
PR;MARECHAL CANO IDO RONDON;municipio;52.0;6677.0;17.0;1071.0;;;media
PR;MATELANDIA;municipio;67.0;9950.0;43.0;7248.0;;1207.0;media
PR;MEDIANEIRA;municipio;30.0;4004.0;;544.0;;;media
PR;MISSAL;municipio;10.0;1479.0;;1165.0;;1210.0;media
PR;NOVA AURORA;municipio;40.0;18.0;4854.0;3454.0;1161.0;;media
PR;SUDOESTE PARANAENSE;microrregiao;;;57339.0;1401.0;;625.0;media
PR;AMPERE;municipio;;;1832.0;32.0;;19.0;media
PR;BARRACÃO;municipio;;;2359.0;33.0;;15.0;media
PR;CAPANEMA;municipio;;;3018.0;115.0;;51.0;media
PR;CHOPINZINHO A;municipio;;;4328.0;167.0;;71.0;media
PR;CORONEL VIVIDA;municipio;;;2862.0;31.0;;19.0;media
PR;DOIS VIZINHOS A;municipio;;;4013.0;142.0;;62.0;media
PR;ENEAS MARQUES;municipio;;;2062.0;;;;media
PR;FRANCISCO BEL TRÂO;municipio;3214.0;63990.0;38.0;17.0;62.0;86.0;media
PR;ITAPEJARA O'OESTE;municipio;;;1333.0;22.0;;11.0;media
PR;MARIOPOLIS;municipio;658.0;22102.0;11.0;;;;media
PR;MARMELEIRO;municipio;;;1915.0;13.0;;;media
PR;NOVA PRATA;municipio;2230.0;34376.0;124.0;51.0;129.0;178.0;media
PR;PATO BRANCO;municipio;;;2475.0;45.0;;15.0;media
PR;PEROLA D' OESTE;municipio;;;2355.0;117.0;;39.0;media
PR;PLANALTO;municipio;;;2593.0;20.0;;11.0;media
PR;PRANCHITA;municipio;;;1221.0;;;;media
PR;REALEZA;municipio;;;1766.0;34.0;;18.0;media
PR;RENASCENÇA;municipio;;;831.0;14.0;;;media
PR;SALGADO FILHO;municipio;;;2567.0;35.0;;15.0;media
PR;SAL TO DO LONTRA;municipio;;;2379.0;54.0;;35.0;media
PR;SANTA IZABEL;municipio;1900.0;30351.0;38.0;20.0;68.0;88.0;media
PR;SANTO ANTONIO DO SUDOESTE;municipio;733.0;41838.0;75.0;31.0;79.0;121.0;media
PR;SÃO JOÃO;municipio;;;2113.0;63.0;;28.0;media
PR;SÃO JORGE D' OESTE;municipio;1836.0;33756.0;105.0;39.0;93.0;126.0;media
PR;VERE;municipio;;;1815.0;29.0;;15.0;media
PR;VITORINO;municipio;;;871.0;30.0;;11.0;media
PR;CAMPOS DE GUARAPUAVA;microrregiao;;;24892.0;186.0;;115.0;media
PR;CANTAGALO;municipio;;;3532.0;24.0;;13.0;media
PR;GUARAPUAVA;municipio;;;5971.0;50.0;;29.0;media
PR;INACIO MARTINS;municipio;;;696.0;;;;media
PR;LARANJEIRAS DO SUL;municipio;6355.0;246397.0;29.0;21.0;163.0;216.0;media
PR;PINHÃO A;municipio;;;4146.0;37.0;;22.0;media
PR;QUEDAS;municipio;0.0;2698.0;91684.0;25.0;15.0;52.0;media
PR;TURVO;municipio;;;1494.0;15.0;;11.0;media
PR;NORTE PARANAENSE;mesorregiao;;;135753.0;3917.0;;1644.0;media
PR;NORTE VELHO DE JACAREZINHO;microrregiao;14587.0;675466.0;463.0;206.0;450.0;648.0;media
PR;ABATIA;municipio;;;909.0;16.0;;;media
PR;ANDIRA;municipio;;;558.0;10.0;;;media
PR;BANDEIRANTES;municipio;;;;;;;media
PR;BARRA DO JACARE;municipio;490.0;10855.0;13.0;;;;media
PR;CAMBARA;municipio;;;874.0;21.0;;10.0;media
PR;CONGONH I NHAS;municipio;;;962.0;;;;media
PR;CORNE LI O PROCOP I;municipio;;;709.0;17.0;;;media
PR;AMPERE;municipio;;;;;11.0;2823.0;media
PR;BARRACÃO;municipio;;;16.0;;10.0;2957.0;media
PR;CAPANEMA;municipio;;;;;;;media
PR;CHOPINZINHO;municipio;;;76.0;;30.0;9887.0;media
PR;CORONEL VIVIDA;municipio;;;56.0;;24.0;6925.0;media
PR;DOIS VIZINHOS;municipio;;;35.0;;21.0;6293.0;media
PR;ENEAS MARQUES;municipio;;;12.0;;;1004.0;media
PR;FRANCISCO BEL TRÂO;municipio;34.0;4708.0;2321.0;732.0;1147.0;;media
PR;ITAPEJARA;municipio;17.0;2170.0;1098.0;;;;media
PR;MARI OPOL IS;municipio;;;23.0;;;1558.0;media
PR;MARMELEIRO;municipio;;;25.0;;12.0;3399.0;media
PR;NOVA PRATA DO IGUAÇU;municipio;29.0;3872.0;1570.0;2156.0;1016.0;;media
PR;PATO BRANCO;municipio;;;74.0;;23.0;6474.0;media
PR;PERO LA D' OESTE;municipio;;;18.0;;;426.0;media
PR;PLANALTO;municipio;;;12.0;;;261.0;media
PR;PRANCHITA;municipio;;;21.0;;11.0;3295.0;media
PR;REALEZA;municipio;;;27.0;;13.0;3358.0;media
PR;RENASCENCA;municipio;;;36.0;;19.0;5499.0;media
PR;SALGADO FILHO;municipio;;;26.0;;12.0;3513.0;media
PR;SAL TO DO LONTRA;municipio;;;13.0;;;581.0;media
PR;SANTA IZABEL DO OESTE;municipio;16.0;1962.0;1452.0;1258.0;;;media
PR;SANTO ANTONIO DO SUDOESTE;municipio;17.0;2365.0;1869.0;636.0;;;media
PR;SÃO JOÃO;municipio;;;20.0;;;1310.0;media
PR;SÃO JORGE D' OESTE;municipio;1137.0;16.0;5134.0;723.0;4189.0;;media
PR;VITORINO;municipio;;;41.0;;12.0;3505.0;media
PR;CAMPOS DE GUARAPUAVA;microrregiao;;;984.0;;661.0;204619.0;media
PR;CANTAGALO;municipio;;;118.0;;71.0;20737.0;media
PR;GUARA PUA VA;municipio;;;320.0;;254.0;80496.0;media
PR;INACIO MARTINS;municipio;;;53.0;;33.0;10906.0;media
PR;LARANJE;municipio;194.0;27208.0;102.0;31999.0;19.0;12608.0;media
PR;PINHÃO;municipio;;;201.0;;139.0;42646.0;media
PR;QUEDAS;municipio;0.0;32.0;4542.0;19.0;5831.0;4356.0;media
PR;TURVO;municipio;;;66.0;;43.0;12002.0;media
PR;NORTE PARANAENSE;mesorregiao;;;4583.0;;3093.0;946394.0;media
PR;NORTE VELHO DE JACAREZINHO;microrregiao;615.0;86437.0;436.0;132835.0;144.0;101893.0;media
PR;ABATIA;municipio;;;23.0;;;3133.0;media
PR;ANDIRA;municipio;;;19.0;;17.0;5078.0;media
PR;BANDEIRANTES;municipio;;;31.0;;22.0;6490.0;media
PR;BARRA DO JACARE;municipio;;;10.0;;;550.0;media
PR;CAMBARA;municipio;;;33.0;;22.0;7021.0;media
PR;CONGONHINHAS;municipio;;;49.0;;31.0;9672.0;media
PR;CORNE LI O PROCOP l;municipio;;;56.0;;41.0;12084.0;media
PR;ALGODOEIRA DE ASSAI;microrregiao;;;200376.0;;353.0;;media
PR;ASSAI;municipio;;;38746.0;;58.0;;media
PR;JATAIZINHO;municipio;;;16916.0;;27.0;;media
PR;RANCHO ALEGRE;municipio;;;13665.0;;;;media
PR;SANTA CECILIA DO PAVÃO;municipio;;;14546.0;;17.0;;media
PR;SÃO .JERON I MO DA SERRA;municipio;;;73855.0;;185.0;;media
PR;SÃO SEBASTIÃO DA AMOREIRA;municipio;;;20890.0;;24.0;;media
PR;URAI;municipio;;;21754.0;;37.0;;media
PR;NORTE NOVO DE LONDRINA;microrregiao;;;962063.0;;629.0;;media
PR;ALVORADA DO SUL;municipio;;;32650.0;;19.0;;media
PR;ARAPONGAS;municipio;;;33641.0;;45.0;;media
PR;AS TORGA;municipio;;;41508.0;;51.0;;media
PR;BELA VISTA;municipio;;;26079.0;;;;media
PR;CAFEARA;municipio;;;18918.0;;;;media
PR;CAMBE;municipio;;;42281.0;;28.0;;media
PR;CENTENARIO DO SUL;municipio;;;36030.0;;25.0;;media
PR;COLORADO;municipio;;;39928.0;;;;media
PR;FLORESTOPOLIS;municipio;;;23481.0;;;;media
PR;FLORIDA;municipio;;;7279.0;;;;media
PR;GUARACI;municipio;;;21079.0;;;;media
PR;IBIPORÃ;municipio;;;25061.0;;16.0;;media
PR;ITAGUAJE;municipio;;;19667.0;;11.0;;media
PR;JAGUAPITÃ;municipio;;;49531.0;;10.0;;media
PR;LOBATO;municipio;;;23025.0;;;;media
PR;LONDRINA;municipio;;;190440.0;;223.0;;media
PR;LUPIONOPOLIS;municipio;;;12733.0;;10.0;;media
PR;MIRASELVA;municipio;;;23383.0;;;;media
PR;MUNHOZ DE MELO;municipio;;;12870.0;;21.0;;media
PR;NOSSA SENHORA DAS GRAÇAS;municipio;;;19336.0;;14.0;;media
PR;PORECATU;municipio;;;25386.0;;;;media
PR;PRIMEIRO OE MAIO;municipio;;;30181.0;;30.0;;media
PR;ROLANDIA;municipio;;;53355.0;;19.0;;media
PR;SABAUDIA;municipio;;;18127.0;;24.0;;media
PR;SANTA FE;municipio;;;27387.0;;11.0;;media
PR;SANTA INES;municipio;;;13333.0;;;;media
PR;SANTO INACIO;municipio;;;24095.0;;;;media
PR;SERTANOPOLIS;municipio;;;44584.0;;11.0;;media
PR;NORTE NOVO DE MAR I NGA;microrregiao;;;337777.0;;200.0;;media
PR;ATALAIA;municipio;;;12805.0;;;;media
PR;DOUTOR CAMARGO;municipio;;;10046.0;;20.0;;media
PR;FLORA(;municipio;;;17962.0;;10.0;;media
PR;FLORESTA;municipio;;;14876.0;;;;media
PR;ESTABE- ESTABE- ESTABE- ESTAaE- ESTABE-;mesorregiao;;;;;;;media
PR;AREA AREA AREA AREA AREA;municipio;;;;;;;media
PR;MENTOS MENTOS MENTOS MENTOS MENTOS;mesorregiao;;;;;;;media
PR;ITAMBARACA;municipio;22.0;;3087.0;;1543.0;;media
PR;JACAREZI NHO;municipio;44.0;;6048.0;;5173.0;;media
PR;JUNDIAI;municipio;18.0;;2524.0;12.0;9222.0;;media
PR;LEOPOLIS;municipio;34.0;;4607.0;11.0;8116.0;;media
PR;NOVA AMERICA DA COLINA;municipio;;;790.0;;1323.0;;media
PR;NOVA FATIMA;municipio;16.0;;2246.0;;4758.0;;media
PR;RIBEIRÃO CLARO;municipio;62.0;;9463.0;12.0;8699.0;;media
PR;RIBEIRÃO DO PINHAL;municipio;24.0;;3382.0;14.0;9024.0;;media
PR;SANTA AMELIA;municipio;;;708.0;;;;media
PR;SANTA MARIANA;municipio;36.0;;5026.0;12.0;9007.0;;media
PR;SANTO ANTONIO DA PLATINA;municipio;74.0;;10477.0;12.0;7445.0;;media
PR;SANTO ANTONIO DO PARAISO;municipio;14.0;;1961.0;;2406.0;;media
PR;SERTANEJA;municipio;38.0;;5390.0;10.0;6817.0;;media
PR;ALGODOEIRA DE ASSAI;microrregiao;183.0;91.0;26772.0;14.0;8624.0;10218.0;media
PR;ASSAI;municipio;42.0;;6054.0;;;;media
PR;JATAIZINHO;municipio;14.0;;1900.0;;2712.0;;media
PR;RANCHO ALEGRE;municipio;18.0;;2460.0;;1103.0;;media
PR;SANTA CECILIA DO PAVÃO;municipio;16.0;;2062.0;;;;media
PR;SÃO JERONIMO DA SERRA;municipio;61.0;;8733.0;;4203.0;;media
PR;SÃO SEBASTIÃO DA AMOREIRA;municipio;;;1093.0;;;;media
PR;URAI;municipio;24.0;;3252.0;;605.0;;media
PR;NORTE NOVO DE LONDRINA;microrregiao;1033.0;;143237.0;183.0;127321.0;;media
PR;ALVORADA DO SUL;municipio;37.0;;5256.0;10.0;7347.0;;media
PR;ARAPONGAS;municipio;32.0;;4163.0;;3694.0;;media
PR;AS TORGA;municipio;48.0;;6240.0;;5877.0;;media
PR;BELA VISTA DO PARAISO;municipio;30.0;;4119.0;;2098.0;;media
PR;CAFEARA;municipio;23.0;;3220.0;;4264.0;;media
PR;CAMBE;municipio;60.0;;8783.0;;4668.0;;media
PR;CENTENARIO DO SUL;municipio;36.0;;4892.0;11.0;7830.0;;media
PR;COLORADO;municipio;48.0;;6713.0;;5004.0;;media
PR;FLORESTOPOLIS;municipio;21.0;;2987.0;;6136.0;;media
PR;FLORIDA;municipio;;;1018.0;;723.0;;media
PR;GUARACI;municipio;22.0;;2993.0;;4673.0;;media
PR;IBIPORÃ;municipio;35.0;;4964.0;;1788.0;;media
PR;IGUARACU;municipio;32.0;;4373.0;;2288.0;;media
PR;ITAGUAJE;municipio;25.0;;3338.0;;2187.0;;media
PR;JAGUAPITÃ;municipio;54.0;;7764.0;;5059.0;;media
PR;LOBATO;municipio;22.0;;2904.0;;1523.0;;media
PR;LONDRINA;municipio;154.0;;21550.0;41.0;29002.0;;media
PR;LUPIONOPOLIS;municipio;;;1052.0;;3061.0;;media
PR;MIRASELVA;municipio;21.0;;2972.0;;4538.0;;media
PR;MUNHOZ DE MELO;municipio;13.0;;1772.0;;2250.0;;media
PR;NOSSA SENHORA DAS GRAÇAS;municipio;27.0;;3894.0;;3499.0;;media
PR;PORECATU;municipio;14.0;;1893.0;;4238.0;;media
PR;PRIMEIRO DE MAIO;municipio;33.0;;4578.0;;1211.0;;media
PR;ROLANDIA;municipio;61.0;;8639.0;;2984.0;;media
PR;SABAUDIA;municipio;31.0;;4201.0;;;;media
PR;SANTA FE;municipio;28.0;;3980.0;;3119.0;;media
PR;SANTA INES;municipio;14.0;;1870.0;;1957.0;;media
PR;SANTO INACIO;municipio;29.0;;3764.0;;2582.0;;media
PR;SERTANOPOLIS;municipio;67.0;;9334.0;;3707.0;;media
PR;NORTE NOVO DE MARINGA;microrregiao;421.0;;57153.0;31.0;20741.0;;media
PR;ATALAIA;municipio;16.0;;2196.0;;1300.0;;media
PR;DOUTOR CAMARGO;municipio;;;466.0;;;;media
PR;FLORA(;municipio;26.0;;3357.0;;580.0;;media
PR;FLORESTA;municipio;24.0;;3159.0;;536.0;;media
PR;A MENOS;municipio;2000.0;5000.0;10000.0;100.0;;;media
PR;ESTABE- ESTABE- ESTABE- ESTABE- OE;mesorregiao;;;;;;;media
PR;MENTOS MENTOS MENTOS MENTOS;mesorregiao;;;;;;;media
PR;NORTE NOVISSIMO DE PARANAVAI;microrregiao;16631.0;991309.0;694.0;267.0;526.0;732.0;media
PR;ALTO PARANA;municipio;;935.0;41634.0;;16.0;21.0;media
PR;AMAPORÂ;municipio;;341.0;38491.0;;19.0;24.0;media
PR;CRUZEIRO DO SUL;municipio;;368.0;25162.0;;;;media
PR;DIAMANTE DO NORTE;municipio;;482.0;18976.0;;19.0;25.0;media
PR;GUAIRACA;municipio;;434.0;47849.0;;;;media
PR;INAJA;municipio;;144.0;17995.0;;;;media
PR;ITAUNA DO SUL;municipio;;426.0;12991.0;;15.0;20.0;media
PR;JARDIM OLINDA;municipio;;41.0;13662.0;;;;media
PR;LOANDA;municipio;;913.0;70556.0;;12.0;17.0;media
PR;MARILENA;municipio;;770.0;20540.0;;39.0;55.0;media
PR;MIRADOR;municipio;;255.0;21450.0;;27.0;37.0;media
PR;NOVA ALIANÇA DO IVAI;municipio;136.0;12031.0;;;;;media
PR;NOVA ESPERANÇA;municipio;;1356.0;39425.0;;40.0;50.0;media
PR;NOVA LONDRINA;municipio;;413.0;29660.0;;19.0;29.0;media
PR;PARA ISO DO NORTE;municipio;;512.0;20460.0;;21.0;29.0;media
PR;PARANACITY;municipio;;414.0;33234.0;;15.0;21.0;media
PR;PARANAPOEMA;municipio;;123.0;17476.0;;;11.0;media
PR;PARANAVAI;municipio;;1555.0;111335.0;;54.0;74.0;media
PR;PLANAL TINA;municipio;0.0;507.0;33708.0;16.0;22.0;32.0;media
PR;PORTO RICO;municipio;;383.0;15935.0;;;11.0;media
PR;PRESIDENTE CASTELO BRANCO;municipio;291.0;14735.0;14.0;2.0;11.0;15.0;media
PR;QUERENCIA DO NORTE;municipio;;870.0;78550.0;;28.0;38.0;media
PR;SANTA CRUZ DE MONTE CASTELO;municipio;717.0;43347.0;13.0;24.0;31.0;;media
PR;SANTA ISABEL DO IVAI;municipio;1327.0;58885.0;44.0;21.0;42.0;64.0;media
PR;SANTO ANTONIO;municipio;265.0;21860.0;;;;;media
PR;SÃO JOÃO DO CAIUA;municipio;;333.0;28032.0;;12.0;14.0;media
PR;SÃO PEDRO DO PARANA;municipio;;509.0;22624.0;;;12.0;media
PR;TAMBOARA;municipio;;588.0;16782.0;;14.0;19.0;media
PR;TERRA RICA;municipio;;1223.0;63911.0;;44.0;62.0;media
PR;NORTE NOVO DE APUCARANA;microrregiao;;29610.0;710275.0;;1371.0;1905.0;media
PR;APUCARANA;municipio;;1735.0;48533.0;;46.0;64.0;media
PR;BOM SUCESSO;municipio;;445.0;32793.0;;;;media
PR;BORRAZOPOLIS;municipio;;1434.0;32390.0;;36.0;53.0;media
PR;CALIFORNIA;municipio;;822.0;14123.0;;28.0;41.0;media
PR;CAMBIRA l;municipio;;186.0;30775.0;;19.0;26.0;media
PR;FAXINAL;municipio;;2230.0;96248.0;;147.0;198.0;media
PR;GRANDES RIOS;municipio;;3942.0;97631.0;;256.0;346.0;media
PR;IVAIPORÃ;municipio;;5956.0;82069.0;;320.0;450.0;media
PR;JANDAIA DO SUL;municipio;;826.0;17480.0;;23.0;33.0;media
PR;JARDIM ALEGRE;municipio;;2524.0;52711.0;;101.0;135.0;media
PR;KALORE;municipio;970.0;37.0;54.0;;;;media
PR;LUNARDELLI;municipio;;1065.0;19126.0;;49.0;69.0;media
PR;MARILANDIA;municipio;0.0;1602.0;53570.0;74.0;30.0;88.0;media
PR;MARUMBI;municipio;;447.0;19539.0;;16.0;22.0;media
PR;RIO BOM;municipio;;688.0;17599.0;;45.0;60.0;media
PR;ESTABE- ESTABE- ESTABE- ESTABE- ESTABE-;mesorregiao;;;;;;;media
PR;AREA AREA AREA AREA AREA;microrregiao;;;;;;;media
PR;NORTE NOVISSIMO DE PARANAVAI;microrregiao;814.0;;115828.0;245.0;170823.0;;media
PR;ALTO PARANA;municipio;56.0;;7882.0;;4117.0;;media
PR;AMAPORÂ;municipio;31.0;;4886.0;10.0;6921.0;;media
PR;CRUZEIRO DO SUL;municipio;25.0;;3548.0;;3670.0;;media
PR;DIAMANTE;municipio;12.0;1635.0;2312.0;2585.0;;;media
PR;GUAIRAÇA;municipio;22.0;;3524.0;11.0;7465.0;;media
PR;INAJA;municipio;12.0;;1614.0;;1918.0;;media
PR;ITAUNA;municipio;12.0;;1808.0;;3438.0;;media
PR;JARDIM OLINDA;municipio;;;290.0;;3492.0;;media
PR;LOANDA;municipio;52.0;;7588.0;21.0;15524.0;;media
PR;MARILENA;municipio;14.0;;1979.0;;5517.0;;media
PR;MIRAOOR;municipio;12.0;;1733.0;;4134.0;;media
PR;NOVA ALIANÇA DO (VAI;municipio;14.0;;2025.0;;603.0;;media
PR;NOVA ESPERANÇA;municipio;49.0;;6892.0;;2618.0;;media
PR;NOVA LONDRINA;municipio;19.0;;2607.0;10.0;6096.0;;media
PR;PARA ISO DO NORTE;municipio;18.0;;2379.0;;4057.0;;media
PR;PARANACITY;municipio;30.0;;4016.0;;3889.0;;media
PR;PARANAPOEMA;municipio;12.0;;1663.0;;2750.0;;media
PR;PARANAVAI;municipio;76.0;;10773.0;32.0;22036.0;;media
